season,round,driver_id,position,points,wins
2024,24,gasly,10.0,42.0,0
2024,24,hulkenberg,11.0,41.0,0
2024,24,tsunoda,12.0,30.0,0
2024,24,stroll,13.0,24.0,0
2024,24,ocon,14.0,23.0,0
2024,24,kevin_magnussen,15.0,16.0,0
2024,24,albon,16.0,12.0,0
2024,24,ricciardo,17.0,12.0,0
2024,24,bearman,18.0,7.0,0
2024,24,colapinto,19.0,5.0,0
2024,24,zhou,20.0,4.0,0
2024,24,lawson,21.0,4.0,0
2024,24,bottas,22.0,0.0,0
2024,24,sargeant,23.0,0.0,0
2024,24,doohan,24.0,0.0,0
2025,21,norris,1.0,390.0,7
2025,21,piastri,2.0,366.0,7
2025,21,max_verstappen,3.0,341.0,5
2025,21,russell,4.0,276.0,2
2025,21,leclerc,5.0,214.0,0
2025,21,hamilton,6.0,148.0,0
2025,21,antonelli,7.0,122.0,0
2025,21,albon,8.0,73.0,0
2025,21,hulkenberg,9.0,43.0,0
2025,21,hadjar,10.0,43.0,0
2025,21,bearman,11.0,40.0,0
2025,21,alonso,12.0,40.0,0
2025,21,sainz,13.0,38.0,0
2025,21,lawson,14.0,36.0,0
2025,21,stroll,15.0,32.0,0
2025,21,ocon,16.0,30.0,0
2025,21,tsunoda,17.0,28.0,0
2025,21,gasly,18.0,22.0,0
2025,21,bortoleto,19.0,19.0,0
2025,21,colapinto,20.0,0.0,0
2025,21,doohan,21.0,0.0,0
